price,num_subscribers,num_reviews,num_lectures,content_duration,published_timestamp,subject
0,2437,137,10,0.566666667,2016-06-07T00:02:04Z,Web Development
85,716,59,34,2,2014-11-21T10:28:47Z,Web Development
20,1867,19,8,0.616666667,2013-12-08T07:15:28Z,Web Development
200,91,5,53,6.5,2017-04-18T16:49:41Z,Web Development
60,586,65,98,5.5,2015-03-23T00:20:29Z,Web Development
40,601,4,6,0.583333333,2016-11-27T15:29:59Z,Web Development
35,81,14,33,1,2017-05-02T16:54:56Z,Web Development
145,1018,28,48,4.5,2016-08-02T16:54:13Z,Web Development
200,1448,173,48,7.5,2015-06-16T20:38:45Z,Web Development
200,1296,22,72,5.5,2016-05-17T17:19:48Z,Web Development
120,1299,56,71,14,2016-08-11T22:09:24Z,Web Development
20,1769,49,7,0.583333333,2015-12-30T20:13:46Z,Web Development
0,20073,615,28,1.5,2016-02-29T00:15:42Z,Web Development
35,601,126,64,5.5,2016-07-11T18:57:34Z,Web Development
20,2281,32,21,1.5,2015-04-02T20:30:12Z,Web Development
0,83737,4598,45,6.5,2014-07-19T03:02:05Z,Web Development
0,20890,945,21,3,2015-02-06T15:54:23Z,Web Development
0,48650,1236,9,2,2013-10-16T08:12:40Z,Web Development
75,1945,58,10,1,2015-12-17T17:27:32Z,Web Development
0,18496,386,30,2,2014-10-06T20:19:00Z,Web Development
100,1193,87,58,10.5,2015-06-16T00:35:45Z,Web Development
0,4905,101,13,1,2016-10-22T20:12:05Z,Web Development
60,1699,8,22,2,2016-02-01T22:07:26Z,Web Development
0,11812,152,19,2,2015-07-27T18:26:45Z,Web Development
30,746,93,39,6.5,2015-11-10T22:15:21Z,Web Development
35,189,7,16,1,2017-06-09T23:29:48Z,Web Development
60,1419,38,20,1.5,2014-11-05T13:21:19Z,Web Development
45,1237,16,14,1,2016-09-19T14:50:49Z,Web Development
65,1703,27,8,1,2016-01-18T23:06:45Z,Web Development
55,1849,29,24,3,2014-12-20T00:21:05Z,Web Development
0,5397,112,36,2.5,2017-02-28T04:07:50Z,Web Development
0,4410,52,26,3,2017-01-20T17:02:27Z,Web Development
20,1554,30,60,4,2016-02-02T18:36:12Z,Web Development
0,4499,138,20,2,2017-02-14T00:38:18Z,Web Development
55,1993,55,26,4,2016-06-06T15:29:42Z,Web Development
30,424,85,9,1,2016-09-20T17:59:39Z,Web Development
0,3782,32,11,1.5,2017-06-06T14:10:36Z,Web Development
30,1551,42,78,7.5,2015-12-07T19:32:22Z,Web Development
20,954,183,123,16,2015-08-27T19:20:42Z,Web Development
0,7304,368,28,2,2016-03-08T15:24:31Z,Web Development
0,15462,689,60,4.5,2015-09-29T19:46:45Z,Web Development
0,6958,132,30,3.5,2017-06-02T21:57:07Z,Web Development
50,964,19,21,2.5,2016-04-08T21:24:12Z,Web Development
0,3571,18,8,1,2017-06-19T23:33:54Z,Web Development
200,2421,6,28,3,2015-11-25T18:00:35Z,Web Development
0,21689,1080,13,1,2016-04-01T05:51:48Z,Web Development
0,5542,54,9,1,2017-06-12T20:30:50Z,Web Development
0,7922,183,16,1.5,2017-01-27T16:47:14Z,Web Development
0,7055,166,24,2,2017-01-24T04:59:20Z,Web Development
95,767,104,81,5.5,2016-07-22T15:37:25Z,Web Development
0,3766,135,14,0.7,2017-03-09T22:12:32Z,Web Development
0,70773,5660,50,6,2015-03-19T19:07:12Z,Web Development
195,2497,98,154,26,2014-05-29T00:58:43Z,Web Development
95,799,87,41,6,2016-05-30T23:54:43Z,Web Development
0,41478,2104,13,3,2015-12-30T21:28:31Z,Web Development
125,867,177,48,4,2016-09-19T21:05:38Z,Web Development
0,2097,16,10,2,2017-06-27T21:49:31Z,Web Development
0,5533,137,11,1,2015-02-09T00:55:50Z,Web Development
175,534,16,51,4,2016-08-23T18:49:41Z,Web Development
85,197,26,28,3.5,2016-12-22T00:11:22Z,Web Development
75,533,54,23,3,2015-02-17T09:53:12Z,Web Development
20,1036,27,20,2,2016-02-21T16:50:57Z,Web Development
0,4503,146,122,21,2016-02-16T21:59:01Z,Web Development
0,8592,336,35,2.5,2013-07-20T00:52:41Z,Web Development
165,183,30,47,5.5,2017-03-31T23:56:08Z,Web Development
35,903,3,7,0.55,2016-09-26T16:52:50Z,Web Development
80,1236,18,14,0.5,2015-06-05T18:13:08Z,Web Development
50,305,45,13,2,2016-02-26T17:41:37Z,Web Development
0,1544,15,29,1,2017-06-23T16:51:54Z,Web Development
100,1020,46,60,6,2015-07-01T21:46:36Z,Web Development
80,325,50,106,5,2017-02-23T22:20:23Z,Web Development
0,3227,19,21,2,2017-06-22T22:01:11Z,Web Development
20,659,64,26,3.5,2016-07-18T21:41:36Z,Web Development
20,2528,15,30,2,2014-10-26T09:54:16Z,Web Development
145,550,15,59,3,2016-12-28T20:23:56Z,Web Development
100,1032,9,21,1,2016-04-18T17:36:30Z,Web Development
85,1142,148,90,5,2015-05-01T23:08:38Z,Web Development
195,1766,38,118,18.5,2015-02-24T22:57:40Z,Web Development
30,912,128,81,7,2015-07-14T20:30:11Z,Web Development
25,1305,38,16,1.5,2015-04-19T20:34:42Z,Web Development
200,653,20,25,1,2017-01-17T05:40:31Z,Web Development
50,3411,84,22,1,2013-11-09T09:36:07Z,Web Development
0,11533,240,18,2,2016-02-19T15:50:39Z,Web Development
200,3397,12,85,8,2015-04-06T16:38:49Z,Web Development
0,7865,241,36,5,2017-04-07T17:26:02Z,Web Development
20,715,12,12,1.5,2016-11-10T15:33:54Z,Web Development
25,988,23,27,0.633333333,2016-08-17T19:33:35Z,Web Development
0,4405,71,12,1.5,2017-05-04T16:47:24Z,Web Development
50,1936,88,53,5,2014-03-07T19:09:28Z,Web Development
0,11666,546,20,4,2016-04-07T00:04:27Z,Web Development
55,361,26,49,2.5,2017-01-05T17:48:41Z,Web Development
0,30531,1948,53,3,2015-06-30T20:28:22Z,Web Development
200,88,8,55,4.5,2017-05-04T00:35:35Z,Web Development
30,55,13,31,1.5,2017-06-12T15:12:19Z,Web Development
95,494,46,37,3,2015-12-10T18:16:09Z,Web Development
20,1294,11,15,1,2014-12-31T04:42:49Z,Web Development
20,976,29,13,1.5,2014-07-14T18:43:39Z,Web Development
200,1586,87,124,22,2013-04-17T02:55:10Z,Web Development
30,1550,15,23,3,2015-05-15T18:53:55Z,Web Development
25,1209,8,62,4.5,2016-03-29T17:43:26Z,Web Development
35,850,12,16,1,2016-04-12T18:00:47Z,Web Development
0,5421,93,20,1.5,2015-01-17T09:15:37Z,Web Development
30,255,5,9,1,2016-10-12T23:24:28Z,Web Development
120,707,59,103,6.5,2015-07-10T21:24:15Z,Web Development
0,6856,137,19,2,2016-11-29T23:01:43Z,Web Development
60,1007,96,87,17.5,2016-01-27T18:05:12Z,Web Development
0,12952,163,22,1,2015-10-21T23:31:22Z,Web Development
20,2299,11,22,2,2015-07-20T22:16:39Z,Web Development
200,19,2,33,4,2017-06-28T21:04:21Z,Web Development
60,1736,79,47,13,2014-11-12T09:33:28Z,Web Development
100,2195,10,35,3.5,2016-03-06T21:41:43Z,Web Development
0,47062,5590,41,8.5,2016-01-20T19:08:27Z,Web Development
0,4569,108,18,1,2017-04-14T16:58:12Z,Web Development
0,3655,85,44,2,2017-03-30T15:22:46Z,Web Development
0,15715,406,28,3.5,2014-12-18T12:50:07Z,Web Development
75,578,40,84,5.5,2017-01-27T05:12:57Z,Web Development
20,1747,13,13,1.5,2016-08-29T16:47:15Z,Web Development
100,197,11,53,3.5,2017-03-28T23:39:37Z,Web Development
195,4198,145,161,26,2013-10-20T19:53:28Z,Web Development
45,540,11,19,1,2017-04-15T00:56:41Z,Web Development
75,942,161,64,4.5,2016-02-05T20:42:25Z,Web Development
35,2470,24,19,2.5,2015-09-23T02:21:50Z,Web Development
95,478,37,18,1.5,2016-09-15T17:20:21Z,Web Development
100,2558,12,36,3,2016-02-14T18:51:48Z,Web Development
25,2178,22,19,1.5,2016-03-10T00:04:59Z,Web Development
195,860,201,56,7,2016-04-25T15:22:50Z,Web Development
95,2888,26,24,2.5,2015-04-13T17:53:02Z,Web Development
50,3026,60,67,7,2012-02-28T18:52:32Z,Web Development
20,2164,290,70,8.5,2016-01-08T17:16:48Z,Web Development
195,10874,114,59,7.5,2016-01-25T18:00:51Z,Web Development
200,1935,17,10,1,2017-05-19T21:39:35Z,Web Development
50,1871,154,60,13.5,2016-03-30T21:15:15Z,Web Development
90,7789,59,23,1.5,2015-10-01T17:43:34Z,Web Development
90,10394,33,34,3.5,2015-08-21T18:53:23Z,Web Development
120,17759,64,37,3,2016-09-26T14:48:26Z,Web Development
200,4714,149,28,4,2015-07-16T22:09:55Z,Web Development
195,3209,58,96,12.5,2016-09-13T16:12:58Z,Web Development
120,14118,30,27,2,2016-03-01T23:04:23Z,Web Development
50,11847,57,57,7.5,2012-10-17T11:07:41Z,Web Development
55,11339,43,26,3.5,2015-04-21T17:24:26Z,Web Development
85,1156,13,28,2.5,2015-10-21T20:14:34Z,Web Development
55,1534,33,18,1.5,2015-03-02T23:34:14Z,Web Development
195,1102,12,21,2,2016-01-29T21:02:49Z,Web Development
20,783,20,13,0.616666667,2016-07-28T18:50:58Z,Web Development
40,627,126,31,4.5,2015-12-10T18:01:55Z,Web Development
50,891,101,119,8.5,2014-11-06T13:59:44Z,Web Development
0,7484,304,5,1,2015-03-04T01:33:32Z,Web Development
85,876,59,28,2,2015-06-12T20:17:52Z,Web Development
20,1235,25,7,0.633333333,2016-01-06T17:49:01Z,Web Development
25,1143,34,13,1,2015-02-12T17:13:26Z,Web Development
40,450,61,41,6,2016-04-14T18:43:47Z,Web Development
20,1442,9,25,2,2015-01-23T06:46:27Z,Web Development
45,426,4,9,1,2017-02-19T18:11:07Z,Web Development
95,2814,14,39,2,2014-11-18T04:02:55Z,Web Development
0,4645,171,19,2,2017-02-28T16:27:45Z,Web Development
0,13130,346,88,6.5,2016-03-18T14:58:53Z,Web Development
0,3933,23,14,3,2017-05-09T22:13:22Z,Web Development
25,2197,9,12,1.5,2016-02-09T06:15:07Z,Web Development
125,1318,78,51,4.5,2015-04-13T19:00:50Z,Web Development
50,1553,35,43,5.5,2015-04-12T22:20:58Z,Web Development
80,2007,10,113,5.5,2016-02-18T00:21:26Z,Web Development
45,1540,19,39,3,2015-05-21T19:37:46Z,Web Development
25,1655,10,44,3,2015-08-06T21:01:21Z,Web Development
0,12201,217,24,5.5,2016-07-06T16:35:25Z,Web Development
200,1284,46,30,1.5,2014-11-18T06:03:56Z,Web Development
50,869,125,78,14,2015-03-17T16:54:15Z,Web Development
45,396,6,8,0.566666667,2017-02-19T23:41:32Z,Web Development
0,7142,41,25,4,2016-02-02T23:35:43Z,Web Development
150,1414,14,22,2.5,2015-05-14T22:21:39Z,Web Development
0,9833,241,15,1,2014-08-16T22:20:47Z,Web Development
45,604,47,35,4,2015-05-20T19:48:45Z,Web Development
50,685,37,14,1,2016-05-16T00:11:41Z,Web Development
200,549,49,18,2,2015-08-31T21:07:26Z,Web Development
200,1220,16,16,0.566666667,2015-06-05T18:09:58Z,Web Development
40,1588,8,15,0.566666667,2015-05-14T21:38:00Z,Web Development
0,8371,212,18,1.5,2014-08-30T01:33:38Z,Web Development
65,2570,17,87,5,2017-06-29T18:10:15Z,Web Development
45,6117,188,28,2.5,2014-10-31T07:21:32Z,Web Development
35,5368,78,20,2,2015-08-05T18:47:48Z,Web Development
195,2225,14,64,6.5,2017-06-05T18:20:34Z,Web Development
95,2086,56,22,1,2016-12-12T16:52:38Z,Web Development
20,1732,15,48,4.5,2017-06-06T22:27:23Z,Web Development
200,6751,44,353,48.5,2014-10-02T15:47:45Z,Web Development
20,5228,180,27,2.5,2015-09-08T00:17:23Z,Web Development
40,1477,17,27,6,2017-04-24T00:18:42Z,Web Development
50,1626,81,18,1.5,2016-06-15T23:04:19Z,Web Development
200,4529,54,29,2,2015-11-26T22:25:33Z,Web Development
40,3254,92,16,1.5,2016-06-07T17:35:07Z,Web Development
60,2267,17,29,1.5,2015-01-04T20:28:06Z,Web Development
0,17463,283,30,1.5,2015-10-15T20:13:38Z,Web Development
0,23669,521,9,1,2013-06-23T02:38:19Z,Web Development
0,5301,174,6,0.5,2017-01-17T22:26:51Z,Web Development
30,1033,16,42,7.5,2016-10-07T21:58:04Z,Web Development
0,6909,401,14,2,2017-04-27T22:25:40Z,Web Development
200,4040,72,20,1.5,2013-09-06T02:34:20Z,Web Development
145,546,69,21,3,2016-10-17T22:18:40Z,Web Development
50,2459,107,101,8,2012-05-24T21:14:57Z,Web Development
200,1284,173,301,25.5,2015-10-13T00:41:30Z,Web Development
40,1122,5,7,0.583333333,2016-11-24T04:49:57Z,Web Development
0,13016,286,15,1.5,2016-03-03T17:45:31Z,Web Development
20,1098,15,54,2.5,2015-11-13T19:37:48Z,Web Development
95,481,75,77,6,2015-04-08T16:23:36Z,Web Development
50,376,19,49,3,2017-02-12T17:54:34Z,Web Development
50,898,132,40,2,2014-09-27T02:27:57Z,Web Development
20,1393,40,9,0.516666667,2014-12-18T00:04:38Z,Web Development
40,434,69,23,5.5,2016-06-07T17:38:29Z,Web Development
50,394,78,22,1.5,2016-02-08T20:43:47Z,Web Development
20,263,14,7,1,2017-01-09T16:39:16Z,Web Development
35,1061,8,17,1,2015-03-02T21:42:06Z,Web Development
20,1312,19,11,1,2015-08-07T16:53:35Z,Web Development
35,764,7,8,1,2016-09-29T15:52:42Z,Web Development
25,289,30,30,4,2016-10-25T13:47:26Z,Web Development
195,4001,8,37,4,2017-05-07T19:30:36Z,Web Development
100,5097,196,37,2,2016-04-09T01:56:01Z,Web Development
200,3193,10,23,1.5,2017-06-30T17:40:02Z,Web Development
200,11011,13,36,2.5,2015-09-20T18:13:38Z,Web Development
25,3492,61,12,1.5,2016-12-06T22:07:53Z,Web Development
100,3559,24,18,1,2017-06-18T21:23:07Z,Web Development
50,2784,221,79,15,2015-07-28T17:23:14Z,Web Development
150,5495,52,18,1.5,2016-02-17T04:53:50Z,Web Development
100,2912,309,85,6,2015-03-04T22:52:26Z,Web Development
195,9687,59,59,5,2015-04-24T18:04:21Z,Web Development
20,3444,35,16,3,2017-01-27T22:27:20Z,Web Development
75,12629,88,36,1.5,2015-07-23T20:03:45Z,Web Development
95,1659,73,38,5.5,2013-03-25T01:44:54Z,Web Development
30,1305,25,8,0.566666667,2016-08-31T16:41:53Z,Web Development
75,651,52,20,2.5,2015-11-06T19:02:46Z,Web Development
40,1926,9,458,22.5,2015-07-24T21:45:40Z,Web Development
35,396,130,21,0.716666667,2016-04-07T23:21:42Z,Web Development
40,1062,12,11,0.65,2016-09-26T16:38:41Z,Web Development
65,578,6,8,1,2016-11-17T20:57:25Z,Web Development
0,4735,81,69,5,2016-05-05T19:08:34Z,Web Development
0,4306,163,12,0.516666667,2016-02-07T18:58:40Z,Web Development
0,10917,319,25,2,2015-06-09T19:51:50Z,Web Development
100,1701,125,88,7,2015-06-23T20:16:55Z,Web Development
0,11080,165,7,1,2014-11-20T11:37:05Z,Web Development
50,636,33,54,10,2015-07-27T20:56:27Z,Web Development
30,1478,18,83,5,2015-01-26T06:54:58Z,Web Development
20,362,19,8,1,2017-01-09T16:52:33Z,Web Development
0,8337,300,129,20.5,2014-12-12T21:47:15Z,Web Development
20,702,21,30,3,2016-05-04T16:35:07Z,Web Development
200,2698,29,57,8,2013-09-03T06:29:24Z,Web Development
95,177,19,10,1,2016-08-06T07:33:17Z,Web Development
85,714,48,28,3,2014-12-09T13:34:19Z,Web Development
20,1062,20,32,3.5,2015-07-31T23:56:22Z,Web Development
55,1552,14,44,3.5,2014-10-21T03:35:47Z,Web Development
25,102,27,36,2.5,2016-11-24T04:06:21Z,Web Development
50,613,135,116,16,2015-08-18T20:58:37Z,Web Development
50,2152,19,15,2.5,2015-01-13T04:50:51Z,Web Development
85,1063,101,40,3.5,2014-12-15T07:05:38Z,Web Development
0,3142,117,20,0.616666667,2016-07-29T12:53:13Z,Web Development
120,1566,29,36,4,2015-04-20T22:15:17Z,Web Development
20,2306,3,24,1,2015-02-05T18:04:53Z,Web Development
40,633,104,31,5,2015-10-15T17:04:20Z,Web Development
0,2859,42,17,0.733333333,2016-09-25T17:45:52Z,Web Development
125,299,75,34,3.5,2016-07-14T16:57:24Z,Web Development
50,1002,7,10,0.566666667,2016-09-01T17:18:52Z,Web Development
75,631,103,65,4.5,2015-04-08T19:29:35Z,Web Development
50,1386,17,28,3,2016-01-06T17:20:55Z,Web Development
200,2355,143,215,7,2012-11-26T20:00:40Z,Web Development
0,6742,1036,6,0.683333333,2016-01-18T00:18:08Z,Web Development
100,1853,34,39,2,2015-07-12T22:55:57Z,Web Development
40,252,46,79,6.5,2017-03-10T22:04:41Z,Web Development
120,1302,18,22,1.5,2016-01-13T17:02:38Z,Web Development
50,1658,72,68,5,2015-09-08T19:33:25Z,Web Development
0,15092,1234,65,5.5,2016-08-23T15:59:10Z,Web Development
50,165,13,28,3,2017-04-28T16:54:20Z,Web Development
20,4333,16,17,1,2014-10-20T11:53:12Z,Web Development
20,976,93,46,2.5,2015-11-03T21:03:34Z,Web Development
200,1276,245,271,22.5,2015-07-08T22:31:50Z,Web Development
20,1476,27,8,0.65,2016-01-04T18:17:31Z,Web Development
0,5351,235,13,1.5,2016-05-17T19:11:43Z,Web Development
20,2402,26,23,2,2014-10-20T10:48:09Z,Web Development
0,6402,104,23,1.5,2016-06-21T03:29:46Z,Web Development
125,223,26,27,3.5,2016-12-22T00:14:13Z,Web Development
95,654,86,239,25.5,2016-06-26T21:15:57Z,Web Development
105,1262,36,40,2.5,2015-05-07T19:49:34Z,Web Development
100,253,34,45,7,2016-12-12T00:23:57Z,Web Development
20,1780,15,6,0.6,2015-11-17T00:55:11Z,Web Development
50,1266,90,50,3,2013-11-21T23:53:03Z,Web Development
20,2389,7,20,2,2015-11-29T23:31:46Z,Web Development
40,1468,54,18,2.5,2015-03-24T18:43:38Z,Web Development
25,838,13,23,2,2016-06-06T15:24:53Z,Web Development
0,2649,16,7,0.583333333,2017-06-12T22:56:09Z,Web Development
95,6000,21,25,1.5,2015-10-02T17:26:20Z,Web Development
195,1839,91,47,5,2016-06-20T16:56:06Z,Web Development
20,10689,394,17,2,2014-01-21T03:56:12Z,Web Development
200,7449,91,32,4,2015-06-08T00:39:47Z,Web Development
30,4157,206,80,9.5,2016-03-01T00:07:14Z,Web Development
150,3388,67,39,3,2016-04-25T17:04:36Z,Web Development
60,1343,11,22,3.5,2017-05-05T16:32:38Z,Web Development
200,3399,85,15,1.5,2015-07-27T20:23:28Z,Web Development
20,2510,21,23,1.5,2017-03-08T19:04:55Z,Web Development
195,1537,8,29,2.5,2017-03-13T21:46:44Z,Web Development
50,6134,93,15,2,2016-04-17T20:13:31Z,Web Development
200,9355,390,177,16.5,2015-11-02T17:41:42Z,Web Development
20,1024,14,26,3,2016-04-04T17:54:52Z,Web Development
40,325,37,27,3.5,2015-11-18T17:58:36Z,Web Development
50,166,21,37,2.5,2016-06-10T17:41:39Z,Web Development
50,203,33,15,3,2015-10-02T17:23:24Z,Web Development
95,1134,9,24,1.5,2014-12-03T17:10:58Z,Web Development
95,216,28,16,2,2016-09-19T14:44:43Z,Web Development
100,25,4,66,12.5,2017-06-15T21:17:43Z,Web Development
50,1096,33,10,1,2013-06-07T01:50:46Z,Web Development
35,770,65,84,8,2014-01-28T00:45:04Z,Web Development
95,424,45,60,3.5,2015-10-16T20:21:09Z,Web Development
35,755,0,7,0.7,2016-09-27T18:01:26Z,Web Development
60,652,48,46,6.5,2017-01-16T21:52:59Z,Web Development
65,4797,97,11,1,2015-10-30T21:14:58Z,Web Development
200,2783,9,21,1.5,2016-12-22T12:44:26Z,Web Development
20,8462,50,21,2,2014-02-20T17:28:42Z,Web Development
200,5129,183,35,1.5,2015-06-07T18:57:30Z,Web Development
20,5272,111,24,2,2015-07-28T18:09:41Z,Web Development
20,2784,425,29,3.5,2014-08-23T20:11:57Z,Web Development
20,3086,17,73,7.5,2017-06-20T16:24:37Z,Web Development
20,6008,203,35,4,2015-01-24T18:32:40Z,Web Development
20,16486,86,34,6.5,2014-03-21T08:58:42Z,Web Development
200,2076,125,56,11,2016-03-22T16:51:16Z,Web Development
200,1353,53,320,23.5,2016-11-01T22:08:04Z,Web Development
50,3770,108,72,7,2015-08-11T20:52:21Z,Web Development
20,722,53,18,1.5,2015-08-16T18:37:02Z,Web Development
20,1404,7,17,2.5,2014-11-13T20:52:11Z,Web Development
30,1688,16,29,1.5,2014-06-23T08:06:43Z,Web Development
25,214,34,24,2,2016-05-27T18:13:20Z,Web Development
50,788,21,25,2,2013-11-01T18:13:28Z,Web Development
20,1128,77,36,2,2012-10-24T09:54:08Z,Web Development
85,608,88,48,3.5,2014-11-21T09:09:23Z,Web Development
20,359,45,73,6.5,2015-11-16T17:28:36Z,Web Development
75,1532,19,23,2,2014-07-30T22:16:40Z,Web Development
20,791,29,24,2.5,2016-02-08T17:29:35Z,Web Development
40,395,26,36,6.5,2015-11-05T21:16:07Z,Web Development
50,322,9,9,0.516666667,2016-07-21T15:30:23Z,Web Development
20,151,40,30,5,2016-02-29T22:40:52Z,Web Development
50,208,48,29,2,2016-06-10T17:26:48Z,Web Development
20,385,39,32,2.5,2015-11-10T21:57:19Z,Web Development
85,666,89,115,6.5,2015-03-12T21:20:41Z,Web Development
65,237,22,52,3.5,2016-07-18T19:09:21Z,Web Development
50,240,45,358,66.5,2016-12-09T16:18:49Z,Web Development
0,5014,196,32,3,2015-08-09T23:12:40Z,Web Development
0,3033,91,9,1,2016-06-05T15:48:54Z,Web Development
20,458,2,12,1,2017-05-03T18:11:54Z,Web Development
55,1779,48,16,1,2014-08-28T03:28:55Z,Web Development
40,334,41,54,11.5,2016-05-13T18:28:07Z,Web Development
50,222,9,60,8.5,2017-01-03T15:44:32Z,Web Development
145,422,86,69,12.5,2016-06-08T19:47:11Z,Web Development
95,227,16,20,2,2016-10-03T16:16:36Z,Web Development
200,50,5,60,5,2017-05-29T17:56:24Z,Web Development
40,194,26,87,10,2016-10-18T15:11:13Z,Web Development
95,458,28,40,4.5,2015-06-12T20:39:37Z,Web Development
100,61,9,44,2,2017-04-27T16:49:06Z,Web Development
95,314,43,49,6.5,2016-04-21T15:10:14Z,Web Development
50,586,10,17,0.633333333,2015-11-11T20:51:09Z,Web Development
30,770,0,8,0.633333333,2016-09-27T18:41:31Z,Web Development
120,735,16,30,1.5,2015-09-17T17:37:57Z,Web Development
20,1299,15,23,1,2015-01-29T05:32:25Z,Web Development
20,791,8,16,1,2014-01-19T17:33:55Z,Web Development
45,426,4,10,1,2017-02-19T22:52:36Z,Web Development
20,796,3,18,1,2016-09-13T00:45:39Z,Web Development
25,1316,22,45,5,2015-09-21T00:53:26Z,Web Development
0,8415,56,13,1,2014-07-19T23:03:39Z,Web Development
30,1085,8,13,0.533333333,2016-08-29T14:34:31Z,Web Development
150,817,164,131,19.5,2016-03-02T06:26:16Z,Web Development
40,1275,11,18,1,2015-10-12T21:38:50Z,Web Development
90,1526,72,86,6.5,2015-05-26T00:00:59Z,Web Development
0,10110,379,12,2.5,2014-02-03T18:07:52Z,Web Development
20,1832,6,12,1.5,2014-07-17T18:28:04Z,Web Development
20,945,17,11,0.55,2016-09-02T16:37:09Z,Web Development
30,1272,31,29,5,2014-12-22T10:08:19Z,Web Development
200,442,48,80,6.5,2015-12-30T16:53:44Z,Web Development
